id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,observa,bicisenda,red_jerarq,tipo_ffcc,comuna,com_par,com_impar,barrio,barrio_par,barrio_imp,geometry
26189,17041,"PAZ, GRAL. AV.",13602,13700,0,0,ZUFRIATEGUI(PARCIAL),AV.GRAL PAZ,AVENIDA,121.81361883328373,DECRECIENTE,,,VÍA TRONCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.507026841378725 -34.66991807817065, -58.506049650008016 -34.670662300865374)"
26190,23026,27 DE FEBRERO AV.,0,0,0,0,CALLE DE  RIVERA,AV. 27 DE FEBRERO,AVENIDA,118.06247995722822,CRECIENTE,Redigitalización de la zona por nuevos canteros centrales en Junio 2020,,VÍA TRONCAL,Sin Iteracción,8.0,8.0,8.0,Villa Soldati,Villa Soldati,Villa Soldati,"LINESTRING (-58.43215879849078 -34.67010576325613, -58.4328839422378 -34.67098533421914)"
26191,17067,PERGAMINO,0,0,3901,3999,,PERGAMINO,CALLE,157.1388682354771,CRECIENTE,Agregado de ejes a la Red de Tránsito Pesado según información de Transporte Ley N° 6.347 en Marzo 2021,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Soldati,Villa Soldati,Villa Soldati,"LINESTRING (-58.43416744862569 -34.66963915292295, -58.43298283225942 -34.670322397875324, -58.43284809144781 -34.67051543679894)"
26192,20108,SOMELLERA,4902,5000,4901,4999,,SOMELLERA,CALLE,103.5083797531939,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.46969919684555 -34.669998851143184, -58.47044533001866 -34.67069923499221)"
26193,1030,ALBARIÑO,3502,3600,3501,3599,ALVARIÑO,ALBARIÑO,CALLE,143.65079157227368,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47158869593478 -34.66981359572912, -58.47044533001866 -34.67069923499221)"
26194,2081,"SUAREZ, JUSTO ANTONIO",7302,7400,7301,7399,MERLO-BILBAO,JUSTO ANTONIO SUAREZ,CALLE,92.50393816264324,CRECIENTE,Asignación de sentido  de circulación de NE a SO según Resolución 653/SSTYTR/16 aparecida en el Boletín Oficial 5013 del 23/11/2016 (antes Sentido Doble),,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50363454590353 -34.67013326265402, -58.504348180146124 -34.67072288587551)"
26195,20007,SALADILLO,2902,3000,2901,2999,,SALADILLO,CALLE,115.65125808149581,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50527920988854 -34.670019256263956, -58.504348180146124 -34.67072288587551)"
26196,20073,SARAZA,5472,5500,5471,5499,,SARAZA,CALLE,68.07567200228893,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47891193786753 -34.670342668701, -58.479430432139544 -34.670782039531275)"
26197,12064,LARRAZABAL,3352,3400,3351,3399,,LARRAZABAL,CALLE,74.29133003931436,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48002188537166 -34.67032414115147, -58.479430432139544 -34.670782039531275)"
26198,4099,"DE SIMONE, VICENTE",5438,5460,5437,5459,,VICENTE DE SIMONE,PASAJE,25.114515553342475,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.478150061588366 -34.67064438478611, -58.478341959119554 -34.67080598160361)"
26199,23079,VILLA DE MASNOU,3402,3444,3401,3445,,VILLA DE MASNOU,CALLE,53.2630109249402,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47891193786753 -34.670342668701, -58.478497696219726 -34.670679389930676)"
26200,19057,"ROCA, CNEL. AV.",3682,3800,0,0,CAMINO AL PUENTE ALSINA O DE LA TABLADA,AV.CNEL. ROCA,AVENIDA,285.18333450065717,DECRECIENTE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,8.0,8.0,8.0,Villa Soldati,Villa Soldati,Villa Soldati,"LINESTRING (-58.442530667611614 -34.6686952487108, -58.44299877883306 -34.669248170779795, -58.443065328471576 -34.669327477943604, -58.44350580700266 -34.66989501782419, -58.44389699025701 -34.670345856667126, -58.44428539099192 -34.67081753941886)"
26201,7078,"GRANDOLI, MARTIN",5902,6000,5901,5999,,MARTIN GRANDOLI,PASAJE,135.60540837423127,DOBLE,corrección numeración 4-2,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.488270819862485 -34.67001448993488, -58.4893598019772 -34.67084194129559)"
26202,14004,"HERRERA, LUIS A., DE",3202,3230,3201,3229,NANKIN,LUIS A.DE HERRERA,CALLE,39.896895400377154,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48955055860463 -34.67001844645633, -58.48946878715388 -34.67037167904256)"
26203,13111,MONTE,7002,7100,7001,7099,,MONTE,CALLE,97.52561574524762,DOBLE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.49887864696648 -34.6702181944418, -58.499630107825425 -34.67084058084302)"
26204,3069,"CARDENAS, CNEL. AV.",2902,3000,2901,2999,,AV. CNEL. CARDENAS,AVENIDA,164.27941479792324,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50047328636694 -34.66953384268207, -58.499630107825425 -34.67084058084302)"
26205,17081,"RUCCI, JOSE IGNACIO",3302,3330,3301,3329,PILAR,JOSE IGNACIO RUCCI,CALLE,61.38852404733696,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48780062066381 -34.67047162939021, -58.487709443314984 -34.67056016915139, -58.48733593967242 -34.67086975160054)"
26206,13111,MONTE,0,0,0,0,,MONTE,CALLE,5.30331236625599,DOBLE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.499630107825425 -34.67084058084302, -58.499670951206724 -34.6708744420322)"
26207,7088,GUAMINI,3002,3100,3001,3099,,GUAMINI,CALLE,157.08819704584587,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50088205966197 -34.669872521516325, -58.499670951206724 -34.6708744420322)"
26208,3179,CORVALAN,3502,3600,3501,3599,,CORVALAN,CALLE,149.0892912042154,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.46969919684555 -34.669998851143184, -58.46851387375866 -34.67091919290458)"
26210,4102,"DELLEPIANE, LUIS, TTE. GRAL.",0,0,5301,5399,,TTE.GRAL.LUIS DELLEPIANE,AVENIDA,152.6685113728155,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47610634238737 -34.66964567068876, -58.47626725857151 -34.67006818887741, -58.476347241334885 -34.670266420566755, -58.476689488091736 -34.67093321704147)"
26211,12063,LARRAYA,3502,3600,3501,3599,,LARRAYA,CALLE,57.1938798427719,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.477146812661275 -34.67058246037207, -58.476689488091736 -34.67093321704147)"
26212,1053,"ALVAREZ, CRISOSTOMO",5702,5800,5701,5799,,CRISOSTOMO ALVAREZ,CALLE,104.57254763174299,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48458628432927 -34.67024265465201, -58.485266204450184 -34.670844719476754, -58.48536442077362 -34.67093202601816)"
26213,12094,"LEGUIZAMON, MARTINIANO",3302,3400,3301,3399,TAFI,MARTINIANO LEGUIZAMON,CALLE,198.9057247072223,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48697659702052 -34.66973185970804, -58.48686999031908 -34.669814908868084, -58.48536442077362 -34.67093202601816)"
26214,2011,BALBASTRO,5502,5600,5501,5599,,BALBASTRO,CALLE,150.2506574606051,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48049708858791 -34.66995611583738, -58.481629326563954 -34.67093553215869)"
26215,16016,OLIDEN,3402,3500,3401,3499,,OLIDEN,CALLE,126.83916695094341,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4826645265573 -34.67017677761477, -58.482555782926944 -34.670254893739504, -58.481629326563954 -34.67093553215869)"
26216,27016,ZELARRAYAN,5202,5300,5201,5299,,ZELARRAYAN,CALLE,101.5804707594695,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.474254262297244 -34.67029824644356, -58.47498602960401 -34.67098592764865)"
26217,6037,FONROUGE,3552,3600,3551,3599,,FONROUGE,CALLE,57.77116659807503,DOBLE,Antes figuraba como Decreciente. Confirmación de Sentido de circulación Doble en Febrero 2021,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4754448097479 -34.67062883917396, -58.47532898574678 -34.670718498893265, -58.47498602960401 -34.67098592764865)"
26218,20061,SANTANDER,5602,5700,5601,5699,INCLAN,SANTANDER,CALLE,125.34041171656467,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4826645265573 -34.67017677761477, -58.483599686232736 -34.671001135729)"
26219,13145,MURGUIONDO,3402,3500,3401,3499,,MURGUIONDO,CALLE,123.5207304335761,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48458628432927 -34.67024265465201, -58.48449688875581 -34.670311473316026, -58.483599686232736 -34.671001135729)"
26220,7088,GUAMINI,0,0,0,0,,GUAMINI,CALLE,22.533505049404955,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.499670951206724 -34.6708744420322, -58.499497215157646 -34.67101815625669)"
26221,12018,"LAFERRERE, GREGORIO DE",7202,7300,7201,7299,LOBOS,GREGORIO DE LAFERRERE,CALLE,94.62558079218908,DECRECIENTE,Asignación de sentido  de circulación de SO a NE según Resolución 653/SSTYTR/16 aparecida en el Boletín Oficial 5013 del 23/11/2016 (antes Sentido Doble),,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.501682903387334 -34.670535936557286, -58.50179204834578 -34.6706263954483, -58.502414688495705 -34.67113760764399)"
26222,20119,"SUAREZ, JOSE LEON",3002,3100,3001,3099,BARILOCHE,JOSE LEON SUAREZ,CALLE,157.84924323913205,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50363454590353 -34.67013326265402, -58.50352838171228 -34.67021674876174, -58.502414688495705 -34.67113760764399)"
26223,14004,"HERRERA, LUIS A., DE",3252,3300,3251,3299,NANKIN,LUIS A.DE HERRERA,CALLE,38.960693892040986,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4893598019772 -34.67084194129559, -58.48927953103756 -34.67118681889403)"
26224,12018,"LAFERRERE, GREGORIO DE",0,0,0,0,LOBOS,GREGORIO DE LAFERRERE,CALLE,7.308630286028572,DECRECIENTE,Asignación de sentido  de circulación de SO a NE según Resolución 653/SSTYTR/16 aparecida en el Boletín Oficial 5013 del 23/11/2016 (antes Sentido Doble),,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.502414688495705 -34.67113760764399, -58.50247122277927 -34.67118406853816)"
26225,1093,AQUINO,5102,5200,5101,5199,,AQUINO,CALLE,103.52364738367757,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.472327427088935 -34.67050791222064, -58.473073160814735 -34.671208772914575)"
26226,17105,POLA,3502,3600,3501,3599,,POLA,CALLE,148.0623029280707,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.474254262297244 -34.67029824644356, -58.473073160814735 -34.671208772914575)"
26227,50025,"GUERRERO, SIMON",3202,3220,3201,3219,SIN NOMBRE OFICIAL (ALT. E.PERON AL 6550),SIMON GUERRERO,CALLE,69.52039605637728,DOBLE,Villa 15 - Ciudad Oculta // Asignación de nombre oficial por Ley de aprobación inicial según Expediente 2707-D-14 en BO 4788 del 23/12/2015 (en espera de aprobación final de Ley) - Calzada bien delimi,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.492168059211885 -34.66934895747684, -58.49211043098831 -34.66944258437233, -58.491905709490354 -34.66973312670922, -58.49180743926705 -34.66989984352567)"
26228,4099,"DE SIMONE, VICENTE",5462,5500,5461,5499,,VICENTE DE SIMONE,PASAJE,66.30540596327631,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.478341959119554 -34.67080598160361, -58.478848602871096 -34.67123260980943)"
26229,12064,LARRAZABAL,3402,3458,3401,3465,,LARRAZABAL,CALLE,73.09157972240095,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.479430432139544 -34.670782039531275, -58.478848602871096 -34.67123260980943)"
26230,50030,AV BARRIO NUEVO LAS TIRAS (NO OFICIAL),3202,3300,3201,3299,SIN NOMBRE OFICIAL (ALT. E.PERON AL 6600),AV BARRIO NUEVO LAS TIRAS (NO OFICIAL),PASAJE,200.15752670705209,DOBLE,NHT DEL TRABAJO - VILLA 15 - SIN NOMBRE OFICIAL  - Nombre extraído de planos de SECHI - Nombre y alturas no oficiales - Calzada delimitada - Pasaje de Villa,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.49316953097129 -34.66994320635202, -58.492370294596746 -34.670795963971166, -58.49239560234163 -34.670827805613364, -58.4924558438945 -34.67086063414027, -58.492489590537716 -34.670911383303604, -58.49225114545138 -34.67110153099603, -58.49218008999757 -34.67114832412715, -58.49203676633829 -34.67121902003168, -58.491970354739706 -34.67128170456146)"
26231,12061,"DE LA ROSA, JOSE I., DR.",6802,6840,6801,6839,SIN NOMBRE OFICIAL (ALT. L.P.BUENA 3200),PASAJE DE LA ROSA,CALLE,69.98293685768155,PEATONAL,Villa 15 - Ciudad Oculta // Antes poseía nombre no oficial y código 50029 - Se asignó nombre oficial según planos SECHI de Diciembre 2015,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.49316953097129 -34.66994320635202, -58.49360365070733 -34.67024820788392, -58.49376282408864 -34.67033936557477)"
26232,17077,PIEDRA BUENA AV.,3102,3200,3101,3199,,AV. PIEDRA BUENA,AVENIDA,174.37288582062783,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.495736512957514 -34.670060549219194, -58.4945484386381 -34.67128818819942)"
26233,2081,"SUAREZ, JUSTO ANTONIO",7402,7500,7401,7499,MERLO-BILBAO,JUSTO ANTONIO SUAREZ,CALLE,98.62483073478231,CRECIENTE,Asignación de sentido  de circulación de NE a SO según Resolución 653/SSTYTR/16 aparecida en el Boletín Oficial 5013 del 23/11/2016 (antes Sentido Doble),,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.504348180146124 -34.67072288587551, -58.50510906572798 -34.671351502890715)"
26234,17041,"PAZ, GRAL. AV.",13702,13800,0,0,ZUFRIATEGUI(PARCIAL),AV.GRAL PAZ,AVENIDA,115.23028194876159,DECRECIENTE,,,VÍA TRONCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.506049650008016 -34.670662300865374, -58.50510906572798 -34.671351502890715)"
26235,20108,SOMELLERA,5002,5100,5001,5099,,SOMELLERA,CALLE,102.23990974359616,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47044533001866 -34.67069923499221, -58.47118243973504 -34.671390952772086)"
26236,13086,MIRALLA,3502,3600,3501,3599,,MIRALLA,CALLE,143.56173980804124,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.472327427088935 -34.67050791222064, -58.47118243973504 -34.671390952772086)"
26237,4056,"PERON, EVA AV.",6802,7000,6801,6999,"CAMPANA, AV.-QUIRNO COSTA, N.-DEL TRABAJO, AV.",AV.EVA PERON,AVENIDA,216.83302615875675,DOBLE,corrección numeración 15-1,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,,8.0,9.0,,Villa Lugano,Mataderos,"LINESTRING (-58.495736512957514 -34.670060549219194, -58.49587166469604 -34.670193823566855, -58.49703835441135 -34.67117851004007, -58.497406347583215 -34.67144263397753)"
26238,3071,CARHUE,3102,3200,3101,3199,,CARHUE,CALLE,191.47208717178157,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.49887864696648 -34.6702181944418, -58.497406347583215 -34.67144263397753)"
26239,27026,ZUVIRIA,5902,6000,5901,5999,COCHABAMBA,ZUVIRIA,CALLE,152.21241762671903,DOBLE,corrección numeración 15-1,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48780062066381 -34.67047162939021, -58.48876789778832 -34.67134150490004, -58.48892605642944 -34.67148055678284)"
26240,21019,"DE LA TORRE, LISANDRO",3302,3400,3301,3399,SAN FERNANDO - TELLIER,LISANDRO DE LA TORRE,CALLE,45.951052942518906,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48927953103756 -34.67118681889403, -58.48892605642944 -34.67148055678284)"
26241,13111,MONTE,7102,7200,7101,7199,,MONTE,CALLE,103.9392960205911,DOBLE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.499670951206724 -34.6708744420322, -58.50047188010896 -34.67153772404798)"
26242,13119,MONTIEL,3102,3200,3101,3199,,MONTIEL,CALLE,157.07242172805934,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.501682903387334 -34.670535936557286, -58.50065004728444 -34.671392598633524, -58.50047188010896 -34.67153772404798)"
26243,3179,CORVALAN,3602,3700,3601,3699,,CORVALAN,CALLE,102.5855400404678,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.46851387375866 -34.67091919290458, -58.46769827238061 -34.67155246690139)"
26244,4102,"DELLEPIANE, LUIS, TTE. GRAL.",5302,5400,0,0,,TTE.GRAL.LUIS DELLEPIANE,AVENIDA,111.10817003971486,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4754448097479 -34.67062883917396, -58.4758778694108 -34.67156429178909)"
26245,3086,CASTAÑARES AV.,5402,5500,5401,5499,,AV. CASTAÑARES,AVENIDA,159.327940347148,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.477146812661275 -34.67058246037207, -58.47836383975504 -34.671607953774895)"
26246,12064,LARRAZABAL,3460,3500,3467,3499,,LARRAZABAL,CALLE,60.893205546399095,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.478848602871096 -34.67123260980943, -58.47836383975504 -34.671607953774895)"
26247,14004,"HERRERA, LUIS A., DE",3302,3350,3301,3349,NANKIN,LUIS A.DE HERRERA,CALLE,24.291666171396653,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48927953103756 -34.67118681889403, -58.489233223961705 -34.671386125276854, -58.48922941972098 -34.67140183671989)"
26248,4025,RIESTRA AV.,4902,5000,4901,4999,,AV. RIESTRA,AVENIDA,103.3291530907385,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.46851387375866 -34.67091919290458, -58.46925898225385 -34.67161817549616)"
26249,1030,ALBARIÑO,3602,3700,3601,3699,ALVARIÑO,ALBARIÑO,CALLE,149.0507203605562,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47044533001866 -34.67069923499221, -58.46925898225385 -34.67161817549616)"
26250,20061,SANTANDER,5702,5800,5701,5799,INCLAN,SANTANDER,CALLE,102.52420665617153,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.483599686232736 -34.671001135729, -58.48436460589916 -34.67167544511268)"
26251,12094,"LEGUIZAMON, MARTINIANO",3402,3500,3401,3499,TAFI,MARTINIANO LEGUIZAMON,CALLE,123.28581038747282,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48536442077362 -34.67093202601816, -58.48524434501064 -34.671021062116154, -58.48448059286417 -34.67158929793561, -58.48436460589916 -34.67167544511268)"
26252,27016,ZELARRAYAN,5302,5400,5301,5399,,ZELARRAYAN,CALLE,103.0474119176503,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.47498602960401 -34.67098592764865, -58.47572837999838 -34.6716835329178)"
26253,12063,LARRAYA,0,0,0,0,,LARRAYA,CALLE,19.045146105545665,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.4758778694108 -34.67156429178909, -58.47572837999838 -34.6716835329178)"
26254,12018,"LAFERRERE, GREGORIO DE",7302,7400,7301,7399,LOBOS,GREGORIO DE LAFERRERE,CALLE,78.44496975963565,DECRECIENTE,Asignación de sentido  de circulación de SO a NE según Resolución 653/SSTYTR/16 aparecida en el Boletín Oficial 5013 del 23/11/2016 (antes Sentido Doble),,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.50247122277927 -34.67118406853816, -58.50307835183443 -34.671682465329226)"
26255,20007,SALADILLO,3002,3100,3001,3099,,SALADILLO,CALLE,157.72812736048814,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,9.0,9.0,9.0,Mataderos,Mataderos,Mataderos,"LINESTRING (-58.504348180146124 -34.67072288587551, -58.50307835183443 -34.671682465329226)"
26256,27026,ZUVIRIA,6002,6020,6001,6019,COCHABAMBA,ZUVIRIA,CALLE,28.488543922893516,DOBLE,"Corrección numeración en Enero de 2015, acorde con los ajustes en las calles que continúan en la Villa 15",,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48892605642944 -34.67148055678284, -58.4891701635886 -34.671639526113026)"
26258,20073,SARAZA,5502,5600,5501,5599,,SARAZA,CALLE,146.79736997783525,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.479430432139544 -34.670782039531275, -58.48054859788445 -34.67172942524588)"
26259,16016,OLIDEN,3502,3600,3501,3599,,OLIDEN,CALLE,132.5464250877037,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.481629326563954 -34.67093553215869, -58.48054859788445 -34.67172942524588)"
26260,1053,"ALVAREZ, CRISOSTOMO",5802,5900,5801,5899,,CRISOSTOMO ALVAREZ,CALLE,123.17514692287418,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48536442077362 -34.67093202601816, -58.486279325964176 -34.671745310752755)"
26261,17081,"RUCCI, JOSE IGNACIO",3332,3400,3331,3399,PILAR,JOSE IGNACIO RUCCI,CALLE,137.16224961586374,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.48733593967242 -34.67086975160054, -58.486279325964176 -34.671745310752755)"
26262,20117,"BATLLE Y ORDOÑEZ, JOSE P.T.",4502,4850,4501,4849,STRANGFORD,JOSE P.T.BATLLE Y ORDOÑEZ,CALLE,225.90098408065916,DOBLE,,,VÍA LOCAL,Sin Iteracción,8.0,8.0,8.0,Villa Lugano,Villa Lugano,Villa Lugano,"LINESTRING (-58.46429326047909 -34.67027810066652, -58.46434704552499 -34.67034021313807, -58.46442964094802 -34.670424367661965, -58.46596871800117 -34.671770264323904)"
